user_id,group,flight_route,device_type,time_on_page,booked
4119,treatment,LHR-DXB,desktop,56.9739674194636,0
4120,treatment,LHR-DXB,mobile,37.4188889073783,0
4121,control,CDG-SIN,mobile,60.43411436292138,0
4122,treatment,AMS-JFK,desktop,54.951022029998256,0
4123,treatment,CDG-SIN,mobile,64.12693796920767,0
4124,treatment,CDG-SIN,desktop,43.67181143485286,0
4125,control,LHR-DXB,mobile,53.086156461993916,0
4126,treatment,LHR-DXB,mobile,95.57731221625153,0
4127,control,LHR-DXB,desktop,40.356398607491116,0
4128,treatment,AMS-JFK,desktop,44.025269322793214,0
4129,control,AMS-JFK,mobile,42.61646835581989,0
4130,control,AMS-JFK,desktop,43.642446771638454,0
4131,control,CDG-SIN,desktop,53.371542197115986,0
4132,treatment,LHR-DXB,mobile,45.871629926234775,0
4133,treatment,CDG-SIN,mobile,24.527256611282095,0
4134,control,AMS-JFK,mobile,45.270733068683384,0
4135,control,LHR-DXB,desktop,37.1053571437953,0
4136,treatment,AMS-JFK,desktop,19.07221761060967,0
4137,treatment,LHR-DXB,desktop,62.17548347917683,1
4138,control,LHR-DXB,mobile,37.02202964965656,0
4139,treatment,CDG-SIN,desktop,50.75049704323081,0
4140,treatment,CDG-SIN,mobile,5.0,0
4141,treatment,AMS-JFK,mobile,52.4838302280022,0
4142,treatment,CDG-SIN,mobile,40.298793732343114,1
4143,control,CDG-SIN,mobile,21.67727803574514,0
4144,treatment,CDG-SIN,mobile,36.721210807010515,0
4145,treatment,LHR-DXB,mobile,34.70510702364708,0
4146,control,CDG-SIN,mobile,56.26013091941476,0
4147,control,AMS-JFK,desktop,46.3564026602063,0
4148,treatment,LHR-DXB,mobile,22.162661476326548,0
4149,treatment,LHR-DXB,desktop,51.577558042227615,0
4150,treatment,CDG-SIN,desktop,13.938864529066134,0
4151,treatment,LHR-DXB,desktop,28.123896671381438,0
4152,control,AMS-JFK,desktop,45.21978070686589,0
4153,control,AMS-JFK,desktop,35.63552895381929,0
4154,control,LHR-DXB,mobile,62.87567303959424,0
4155,treatment,CDG-SIN,desktop,47.53983892291592,0
4156,treatment,CDG-SIN,desktop,54.389384073723534,0
4157,treatment,LHR-DXB,desktop,55.001091522463696,0
4158,treatment,AMS-JFK,mobile,38.35300409096252,0
4159,control,LHR-DXB,desktop,29.01869212073202,0
4160,control,CDG-SIN,desktop,44.250806679812804,0
4161,treatment,CDG-SIN,desktop,58.00834763539892,0
4162,control,LHR-DXB,desktop,41.50849067861349,0
4163,treatment,AMS-JFK,mobile,53.864307405823325,1
4164,treatment,LHR-DXB,desktop,44.59133931985443,0
4165,control,AMS-JFK,mobile,21.70269000475636,0
4166,treatment,AMS-JFK,mobile,22.97871870644939,0
4167,treatment,LHR-DXB,desktop,68.43710243101258,0
4168,control,LHR-DXB,desktop,27.48712306641288,0
4169,treatment,AMS-JFK,mobile,35.4361144333856,0
4170,treatment,AMS-JFK,desktop,58.763805719128996,0
4171,control,AMS-JFK,desktop,27.11183229369602,0
4172,treatment,AMS-JFK,desktop,34.74730934991723,0
4173,control,CDG-SIN,mobile,41.82529753871985,0
4174,treatment,LHR-DXB,mobile,39.865516066122794,0
4175,control,AMS-JFK,desktop,30.442144479205272,0
4176,control,LHR-DXB,desktop,42.097234362174355,0
4177,control,AMS-JFK,mobile,55.186275371859715,0
4178,treatment,LHR-DXB,mobile,43.156463184278984,0
4179,control,LHR-DXB,mobile,35.12297816521855,0
4180,control,AMS-JFK,mobile,59.191464733176296,0
4181,control,AMS-JFK,mobile,70.59687889196226,0
4182,control,LHR-DXB,mobile,59.3271133045136,0
4183,control,LHR-DXB,mobile,28.150974713712106,0
4184,treatment,LHR-DXB,desktop,28.549097248722163,0
4185,treatment,CDG-SIN,mobile,51.55494717360278,0
4186,treatment,AMS-JFK,mobile,47.565688948935595,0
4187,treatment,CDG-SIN,desktop,26.62835506507514,1
4188,treatment,CDG-SIN,desktop,49.29650907489136,0
4189,treatment,AMS-JFK,desktop,46.48303426501949,0
4190,treatment,AMS-JFK,mobile,67.16877673779649,0
4191,control,CDG-SIN,mobile,38.46754969361663,0
4192,treatment,AMS-JFK,desktop,65.79903683703753,0
4193,control,LHR-DXB,desktop,66.45626247603374,0
4194,control,LHR-DXB,desktop,34.904971193250475,0
4195,treatment,CDG-SIN,mobile,50.310534408155824,0
4196,control,CDG-SIN,desktop,41.82814935967125,0
4197,control,AMS-JFK,mobile,41.213774322163715,0
4198,control,AMS-JFK,mobile,48.69362957504878,0
4199,control,CDG-SIN,mobile,33.151003892064345,0
4200,treatment,CDG-SIN,mobile,21.07060679067703,0
4201,treatment,LHR-DXB,desktop,37.02075036491262,0
4202,treatment,LHR-DXB,desktop,62.71320862271821,0
4203,treatment,AMS-JFK,desktop,41.9503160750241,1
4204,treatment,LHR-DXB,mobile,44.65134022447292,0
4205,treatment,AMS-JFK,desktop,56.889742046220086,0
4206,treatment,AMS-JFK,mobile,21.042544583276797,0
4207,treatment,AMS-JFK,mobile,51.586612557359985,0
4208,treatment,LHR-DXB,mobile,70.04780247912288,0
4209,treatment,CDG-SIN,desktop,46.372965248299664,0
4210,control,CDG-SIN,mobile,16.155316109919276,0
4211,treatment,LHR-DXB,mobile,43.85413293453436,0
4212,control,CDG-SIN,desktop,54.15325723316967,0
4213,control,AMS-JFK,desktop,46.6811179748676,0
4214,control,CDG-SIN,desktop,49.086786702863925,0
4215,control,LHR-DXB,mobile,50.889144421617196,0
4216,treatment,CDG-SIN,mobile,31.016353912607663,0
4217,control,AMS-JFK,desktop,32.8911959156586,0
4218,treatment,AMS-JFK,mobile,39.455345244823086,0
4219,treatment,LHR-DXB,mobile,50.89009970216964,0
4220,control,LHR-DXB,desktop,27.163751123032704,0
4221,treatment,LHR-DXB,desktop,75.84506016647833,0
4222,control,AMS-JFK,desktop,8.648856383647804,0
4223,control,CDG-SIN,desktop,19.399128183188633,0
4224,treatment,CDG-SIN,desktop,53.3050845085751,0
4225,treatment,LHR-DXB,desktop,52.013228587096314,0
4226,control,CDG-SIN,desktop,43.91442093941473,0
4227,treatment,CDG-SIN,desktop,55.142989457705696,0
4228,treatment,LHR-DXB,mobile,53.5155291085288,0
4229,treatment,LHR-DXB,mobile,45.00120344678993,0
4230,control,AMS-JFK,mobile,49.02355042875637,0
4231,control,AMS-JFK,mobile,5.0,0
4232,treatment,AMS-JFK,mobile,43.00249568831486,0
4233,treatment,AMS-JFK,mobile,44.284602133124444,1
4234,treatment,CDG-SIN,mobile,73.69244364172526,0
4235,treatment,CDG-SIN,mobile,32.614854177462234,0
4236,treatment,AMS-JFK,mobile,44.46201829698241,0
4237,control,AMS-JFK,mobile,66.3545153444876,0
4238,treatment,LHR-DXB,mobile,53.40169116066249,0
4239,control,CDG-SIN,desktop,45.37747374538841,0
4240,treatment,CDG-SIN,mobile,59.43481287697574,0
4241,control,AMS-JFK,desktop,33.109156537304415,0
4242,treatment,CDG-SIN,mobile,70.87962899740154,0
4243,control,LHR-DXB,desktop,54.6374318846939,0
4244,treatment,LHR-DXB,mobile,20.61054354505638,0
4245,control,CDG-SIN,desktop,35.92184727803638,0
4246,control,AMS-JFK,mobile,12.637007047969227,0
4247,control,CDG-SIN,desktop,56.93657088550427,0
4248,control,LHR-DXB,mobile,53.45263993782916,0
4249,control,AMS-JFK,desktop,38.09586537527554,0
4250,control,CDG-SIN,mobile,63.00535638131507,0
4251,treatment,AMS-JFK,desktop,43.74707451013421,0
4252,control,AMS-JFK,desktop,84.35078018692397,0
4253,treatment,LHR-DXB,desktop,27.00846979437305,0
4254,treatment,AMS-JFK,desktop,54.625349589537635,0
4255,treatment,CDG-SIN,desktop,39.03897273594721,0
4256,treatment,AMS-JFK,desktop,34.844384740130224,0
4257,treatment,AMS-JFK,desktop,42.40404250247843,0
4258,control,CDG-SIN,desktop,50.50503274869697,0
4259,control,LHR-DXB,mobile,45.87448976474085,0
4260,control,LHR-DXB,mobile,55.165241676287245,0
4261,treatment,CDG-SIN,mobile,54.10464138571003,0
4262,control,CDG-SIN,desktop,66.77136486388547,0
4263,control,LHR-DXB,desktop,26.98176533791366,0
4264,control,AMS-JFK,mobile,21.640050056374374,0
4265,control,CDG-SIN,mobile,43.98350981756554,0
4266,control,AMS-JFK,desktop,33.09593650164915,0
4267,treatment,CDG-SIN,desktop,58.10913420707936,0
4268,control,LHR-DXB,mobile,28.982593915831266,0
4269,treatment,AMS-JFK,desktop,36.755597197709925,1
4270,treatment,AMS-JFK,mobile,40.014811110925535,0
4271,treatment,CDG-SIN,desktop,71.48295118066008,0
4272,treatment,AMS-JFK,mobile,76.6144699305391,0
4273,treatment,CDG-SIN,mobile,27.878964728062158,0
4274,control,LHR-DXB,desktop,12.06423290087718,0
4275,control,AMS-JFK,mobile,36.390303098351055,0
4276,control,CDG-SIN,desktop,44.44603128412434,0
4277,treatment,AMS-JFK,desktop,44.37718915062564,0
4278,control,CDG-SIN,desktop,43.73692487336143,0
4279,control,CDG-SIN,desktop,57.23859727304078,0
4280,treatment,CDG-SIN,desktop,38.957924182046625,0
4281,treatment,LHR-DXB,mobile,48.20024891269698,0
4282,treatment,AMS-JFK,desktop,54.67021837927432,1
4283,treatment,LHR-DXB,desktop,48.2912699981537,0
4284,control,CDG-SIN,mobile,55.13561277762721,0
4285,treatment,CDG-SIN,desktop,19.38109457281066,0
4286,treatment,LHR-DXB,mobile,46.7172923761086,0
4287,control,LHR-DXB,desktop,48.44690912331835,0
4288,control,AMS-JFK,mobile,42.516187477859454,1
4289,treatment,CDG-SIN,desktop,36.03516556603866,0
4290,control,LHR-DXB,desktop,51.917767889162164,0
4291,treatment,CDG-SIN,desktop,46.84414547080852,0
4292,treatment,CDG-SIN,desktop,44.21110663507735,0
4293,control,AMS-JFK,desktop,40.07413743709239,0
4294,control,AMS-JFK,mobile,40.66138182188673,0
4295,treatment,AMS-JFK,mobile,33.5192421131878,0
4296,treatment,LHR-DXB,desktop,37.86595872251094,0
4297,treatment,CDG-SIN,mobile,30.911066334122193,0
4298,control,LHR-DXB,desktop,39.19225562093779,0
4299,treatment,LHR-DXB,desktop,50.464746338848556,0
4300,treatment,AMS-JFK,desktop,57.29591227847693,0
4301,treatment,CDG-SIN,mobile,44.231905139967544,0
4302,treatment,CDG-SIN,desktop,43.817117151832626,0
4303,treatment,AMS-JFK,mobile,47.159269393155725,0
4304,control,CDG-SIN,desktop,59.750298447390946,0
4305,treatment,AMS-JFK,desktop,41.62503107533171,1
4306,treatment,LHR-DXB,mobile,51.94379885141732,0
4307,treatment,LHR-DXB,desktop,50.55865307343385,0
4308,treatment,AMS-JFK,mobile,35.64651713012982,0
4309,control,LHR-DXB,desktop,55.600348606835794,0
4310,control,LHR-DXB,desktop,13.91738440610462,0
4311,control,AMS-JFK,desktop,60.9260776681122,0
4312,treatment,LHR-DXB,mobile,27.088249649705105,0
4313,treatment,CDG-SIN,desktop,42.91457818929621,0
4314,control,LHR-DXB,mobile,57.43458661160834,0
4315,control,AMS-JFK,desktop,38.59465209066127,0
4316,control,CDG-SIN,desktop,48.51258077084196,0
4317,treatment,CDG-SIN,mobile,57.67741198359283,0
4318,treatment,LHR-DXB,desktop,72.72329716200869,0
4319,control,CDG-SIN,desktop,44.77430267122068,0
4320,control,AMS-JFK,mobile,47.696879329411225,0
4321,control,CDG-SIN,mobile,45.6069449043484,0
4322,treatment,LHR-DXB,mobile,41.68105362348442,0
4323,treatment,LHR-DXB,desktop,24.814087835860885,0
4324,treatment,CDG-SIN,mobile,28.187805046758584,0
4325,control,AMS-JFK,mobile,44.78578408780714,0
4326,control,AMS-JFK,desktop,50.11637890034924,0
4327,treatment,LHR-DXB,mobile,63.92139694092289,1
4328,control,LHR-DXB,mobile,41.85416291107008,0
4329,treatment,AMS-JFK,desktop,67.9300707743016,0
4330,control,CDG-SIN,mobile,26.9323843308565,0
4331,control,CDG-SIN,desktop,48.15230997900997,0
4332,control,CDG-SIN,mobile,40.9918009594512,0
4333,control,CDG-SIN,mobile,25.31197483912144,0
4334,treatment,AMS-JFK,desktop,19.6037013370113,0
4335,control,LHR-DXB,mobile,38.47985918127939,0
4336,treatment,LHR-DXB,desktop,39.60296677902326,0
4337,treatment,CDG-SIN,mobile,31.677730576183322,0
4338,treatment,AMS-JFK,mobile,56.424590604582235,0
4339,control,AMS-JFK,desktop,38.91462549515464,0
4340,treatment,CDG-SIN,desktop,30.19989039615067,0
4341,treatment,CDG-SIN,mobile,41.459469068075045,0
4342,treatment,CDG-SIN,mobile,35.53094423250264,0
4343,control,LHR-DXB,mobile,69.70461573943854,0
4344,control,CDG-SIN,desktop,40.27124455315723,0
4345,treatment,LHR-DXB,desktop,31.233928775316187,0
4346,control,AMS-JFK,mobile,69.67660433277591,0
4347,treatment,AMS-JFK,mobile,55.875559889885444,0
4348,treatment,LHR-DXB,mobile,46.59460743319987,0
4349,control,LHR-DXB,desktop,33.055904568084955,0
4350,treatment,LHR-DXB,mobile,56.498065181189396,0
4351,control,LHR-DXB,desktop,23.04876404444751,0
4352,control,CDG-SIN,desktop,55.39908569761688,0
4353,treatment,AMS-JFK,mobile,48.75184594358909,0
4354,control,CDG-SIN,desktop,59.85089900718668,0
4355,control,LHR-DXB,desktop,9.593287503667035,0
4356,treatment,CDG-SIN,mobile,31.190755584429688,0
4357,treatment,CDG-SIN,mobile,30.004078917034,0
4358,control,AMS-JFK,mobile,28.231059267968707,0
4359,control,CDG-SIN,mobile,51.37525977170326,0
4360,treatment,AMS-JFK,mobile,40.57062284838936,0
4361,control,LHR-DXB,mobile,31.930084855562754,0
4362,control,CDG-SIN,mobile,28.454298146180303,1
4363,control,LHR-DXB,desktop,30.582428326985266,0
4364,control,AMS-JFK,mobile,57.98677668018564,0
4365,control,LHR-DXB,mobile,43.999619692422534,0
4366,control,LHR-DXB,mobile,57.47057006543022,0
4367,control,AMS-JFK,mobile,84.97010489959186,0
4368,treatment,LHR-DXB,mobile,44.732103302856615,0
4369,treatment,LHR-DXB,mobile,23.744628958590567,0
4370,treatment,LHR-DXB,desktop,42.94455876801712,0
4371,treatment,CDG-SIN,mobile,73.18636140367502,1
4372,treatment,LHR-DXB,desktop,61.301139337642226,0
4373,control,AMS-JFK,mobile,35.30950169770999,0
4374,control,CDG-SIN,desktop,40.43945411191147,0
4375,control,CDG-SIN,desktop,56.62521158672248,0
4376,control,AMS-JFK,desktop,52.19348585945644,0
4377,treatment,LHR-DXB,mobile,56.785130756272316,0
4378,control,CDG-SIN,mobile,41.41435884927264,0
4379,control,CDG-SIN,mobile,50.828984256375264,0
4380,treatment,CDG-SIN,mobile,40.42108508472651,0
4381,control,LHR-DXB,mobile,65.90147293336733,0
4382,control,CDG-SIN,mobile,22.10558025444543,0
4383,treatment,AMS-JFK,desktop,22.15183246293522,1
4384,control,LHR-DXB,desktop,34.280272253769446,1
4385,control,AMS-JFK,desktop,34.82446394866936,0
4386,control,AMS-JFK,mobile,22.10196230032879,0
4387,control,CDG-SIN,mobile,19.401771111621223,0
4388,control,CDG-SIN,desktop,61.027529801664414,0
4389,treatment,CDG-SIN,mobile,42.49497929467272,0
4390,treatment,AMS-JFK,mobile,41.35996387644232,0
4391,treatment,LHR-DXB,mobile,45.844450436595075,0
4392,treatment,CDG-SIN,desktop,68.97223656047517,0
4393,treatment,CDG-SIN,desktop,46.744520025817,0
4394,treatment,AMS-JFK,mobile,43.33139683590262,0
4395,control,LHR-DXB,desktop,35.43612599656227,0
4396,treatment,AMS-JFK,desktop,53.98444571881544,0
4397,treatment,CDG-SIN,mobile,44.034515257460285,0
4398,control,AMS-JFK,mobile,69.7817779873576,0
4399,control,CDG-SIN,desktop,42.58865856137355,0
4400,treatment,LHR-DXB,desktop,60.11473493056964,0
4401,control,AMS-JFK,mobile,34.33400501081245,0
4402,treatment,CDG-SIN,mobile,34.187363526104086,0
4403,control,CDG-SIN,mobile,17.59808996412594,1
4404,treatment,CDG-SIN,desktop,56.91702929219856,0
4405,control,CDG-SIN,desktop,44.42652079597591,0
4406,control,AMS-JFK,mobile,54.59344396281649,0
4407,treatment,CDG-SIN,mobile,70.44265332835197,0
4408,treatment,AMS-JFK,mobile,32.299979231710815,0
4409,treatment,CDG-SIN,mobile,30.030503855356173,0
4410,treatment,AMS-JFK,desktop,33.19304111086568,0
4411,treatment,AMS-JFK,mobile,13.44762955615661,0
4412,control,CDG-SIN,mobile,42.101849985773775,1
4413,treatment,CDG-SIN,desktop,58.2629942537164,0
4414,treatment,CDG-SIN,mobile,45.73555670671433,0
4415,control,CDG-SIN,desktop,21.43629636529514,0
4416,control,LHR-DXB,desktop,39.64673025391997,0
4417,treatment,CDG-SIN,desktop,46.877563922277446,0
4418,control,CDG-SIN,mobile,59.43766577956736,0
4419,control,CDG-SIN,desktop,56.94702829443575,0
4420,treatment,AMS-JFK,mobile,39.817794910528434,0
4421,control,CDG-SIN,desktop,39.79128235232166,0
4422,control,AMS-JFK,desktop,53.911959613717514,0
4423,treatment,AMS-JFK,desktop,36.100456633166125,0
4424,treatment,AMS-JFK,mobile,57.83046557490083,0
4425,control,AMS-JFK,mobile,35.115063585099904,0
4426,control,LHR-DXB,desktop,68.26706412476086,0
4427,treatment,CDG-SIN,mobile,48.52908833409122,0
4428,control,AMS-JFK,desktop,15.605314092738162,0
4429,control,CDG-SIN,desktop,54.60659822827421,0
4430,control,AMS-JFK,desktop,48.82261383167188,0
4431,treatment,LHR-DXB,desktop,52.29230468019075,1
4432,control,AMS-JFK,mobile,78.77834930370496,0
4433,control,CDG-SIN,desktop,41.08085264023835,0
4434,treatment,CDG-SIN,mobile,21.712988247845615,0
4435,control,LHR-DXB,desktop,64.01306493995087,0
4436,control,CDG-SIN,desktop,18.306572314985424,0
4437,treatment,CDG-SIN,desktop,33.80402064849361,0
4438,treatment,AMS-JFK,desktop,45.6314304340535,1
4439,treatment,CDG-SIN,desktop,31.518751811278445,0
4440,treatment,AMS-JFK,mobile,44.04338313869283,0
4441,control,LHR-DXB,mobile,42.96300853929269,0
4442,control,CDG-SIN,desktop,68.03731795390593,0
4443,treatment,AMS-JFK,mobile,8.673963326173954,0
4444,treatment,CDG-SIN,mobile,46.310311029238655,0
4445,control,AMS-JFK,desktop,31.18890050337397,0
4446,treatment,LHR-DXB,desktop,36.56223706076406,0
4447,control,AMS-JFK,desktop,55.20139034250165,0
4448,treatment,CDG-SIN,desktop,52.77028883963433,0
4449,control,AMS-JFK,mobile,50.14223364949508,0
4450,treatment,CDG-SIN,mobile,26.133129264827307,0
4451,treatment,LHR-DXB,mobile,62.79273524207995,0
4452,control,AMS-JFK,mobile,31.863739031585954,0
4453,treatment,CDG-SIN,desktop,65.79585181976555,0
4454,control,CDG-SIN,desktop,35.258834650059626,0
4455,control,CDG-SIN,desktop,60.46247747367262,0
4456,control,AMS-JFK,desktop,46.52600032211193,0
4457,control,AMS-JFK,mobile,19.889474928636382,0
4458,control,AMS-JFK,mobile,39.667535278104666,0
4459,treatment,LHR-DXB,desktop,70.53514846024986,0
4460,treatment,CDG-SIN,mobile,57.351794294493025,0
4461,control,CDG-SIN,mobile,38.47358858391721,0
4462,treatment,LHR-DXB,desktop,64.55485746602648,0
4463,control,LHR-DXB,mobile,49.22820087460054,0
4464,treatment,AMS-JFK,desktop,69.6422369518503,1
4465,treatment,AMS-JFK,mobile,43.811706692464284,0
4466,treatment,AMS-JFK,mobile,40.622259423054146,0
4467,treatment,AMS-JFK,desktop,59.822533345995346,0
4468,control,AMS-JFK,desktop,48.77999265240282,0
4469,control,AMS-JFK,desktop,53.36278608379673,0
4470,treatment,LHR-DXB,mobile,32.06113556489694,0
4471,treatment,LHR-DXB,desktop,62.568064041971866,1
4472,control,LHR-DXB,mobile,59.73431225395984,0
4473,treatment,CDG-SIN,desktop,65.27328076292194,1
4474,control,CDG-SIN,mobile,24.603438141173662,1
4475,control,AMS-JFK,desktop,27.559174996414757,0
4476,control,LHR-DXB,desktop,33.796956386449,0
4477,treatment,CDG-SIN,mobile,41.40984729778197,0
4478,control,CDG-SIN,mobile,25.00576912735447,0
4479,treatment,LHR-DXB,desktop,54.55922403528235,0
4480,control,CDG-SIN,mobile,38.42575916813387,0
4481,treatment,CDG-SIN,desktop,63.83956106620326,0
4482,treatment,LHR-DXB,mobile,76.48373219202423,0
4483,treatment,CDG-SIN,mobile,36.0892272815513,0
4484,control,LHR-DXB,desktop,33.49058114625804,0
4485,control,CDG-SIN,desktop,56.2092083362179,0
4486,treatment,LHR-DXB,mobile,46.45462777602713,0
4487,treatment,CDG-SIN,mobile,50.54509574295869,0
4488,treatment,CDG-SIN,mobile,64.94091880121992,0
4489,control,LHR-DXB,mobile,40.924794829959716,0
4490,control,CDG-SIN,desktop,29.013842278438013,0
4491,control,LHR-DXB,desktop,26.542916362306144,0
4492,control,LHR-DXB,mobile,42.340125393390615,0
4493,treatment,CDG-SIN,desktop,39.72205648656968,0
4494,treatment,AMS-JFK,mobile,57.9732467991365,0
4495,control,CDG-SIN,mobile,65.88722203305521,0
4496,control,AMS-JFK,mobile,65.82820261649637,0
4497,treatment,AMS-JFK,desktop,34.48377710033725,0
4498,control,CDG-SIN,mobile,32.951366421643144,0
4499,control,AMS-JFK,desktop,17.798526627396818,0
4500,control,LHR-DXB,desktop,45.04540189148191,0
4501,control,LHR-DXB,mobile,58.2708435173662,0
4502,control,AMS-JFK,desktop,34.399872316804306,1
4503,control,LHR-DXB,mobile,22.79776140240611,0
4504,treatment,CDG-SIN,mobile,73.28743145549669,0
4505,control,LHR-DXB,desktop,34.422646904202566,0
4506,control,AMS-JFK,mobile,43.31461198098926,0
4507,treatment,CDG-SIN,desktop,38.00355687363508,0
4508,treatment,LHR-DXB,desktop,24.998842957706138,0
4509,treatment,CDG-SIN,desktop,58.528215021920445,0
4510,control,AMS-JFK,mobile,18.76558372065669,0
4511,treatment,LHR-DXB,desktop,61.86530310227465,0
4512,control,CDG-SIN,mobile,49.02074198768372,0
4513,control,CDG-SIN,mobile,40.96969763739613,0
4514,control,LHR-DXB,desktop,41.22045501679814,0
4515,treatment,CDG-SIN,desktop,51.81410250370962,0
4516,treatment,CDG-SIN,mobile,35.357678785210524,0
4517,treatment,AMS-JFK,desktop,47.651300729851364,0
4518,treatment,AMS-JFK,desktop,31.677560304384784,0
4519,treatment,AMS-JFK,desktop,12.734699721944175,0
4520,control,AMS-JFK,mobile,54.254850225683384,0
4521,control,AMS-JFK,desktop,81.55749418138464,0
4522,control,AMS-JFK,mobile,53.4908403723407,0
4523,control,LHR-DXB,mobile,44.28866729059552,0
4524,treatment,AMS-JFK,desktop,39.050919545742666,0
4525,treatment,CDG-SIN,desktop,39.521072423715474,1
4526,control,LHR-DXB,mobile,39.04971316907251,0
4527,treatment,CDG-SIN,mobile,47.984863682282004,0
4528,treatment,AMS-JFK,desktop,9.204313035676563,0
4529,control,AMS-JFK,mobile,6.596747885089741,0
4530,control,CDG-SIN,desktop,51.76792627915369,0
4531,treatment,CDG-SIN,mobile,42.013002094172066,0
4532,treatment,CDG-SIN,desktop,30.213607270095558,0
4533,control,LHR-DXB,mobile,29.80134315671434,0
4534,control,AMS-JFK,desktop,36.63436028963386,0
4535,control,CDG-SIN,desktop,38.72480042643444,0
4536,treatment,AMS-JFK,mobile,66.35017610374369,0
4537,control,CDG-SIN,desktop,28.949185163919868,0
4538,control,AMS-JFK,mobile,56.459248609607194,0
4539,treatment,LHR-DXB,mobile,53.853978822040986,0
4540,treatment,AMS-JFK,mobile,41.85853452411015,0
4541,treatment,CDG-SIN,mobile,56.47477562645958,0
4542,treatment,AMS-JFK,desktop,51.62506986144076,0
4543,treatment,LHR-DXB,mobile,26.157350431666774,0
4544,control,LHR-DXB,mobile,36.10002143333897,0
4545,control,AMS-JFK,mobile,50.81659113326429,0
4546,treatment,CDG-SIN,desktop,36.0300981554295,0
4547,treatment,LHR-DXB,mobile,54.16120307766354,1
4548,treatment,LHR-DXB,desktop,62.43788461357495,0
4549,treatment,AMS-JFK,desktop,44.59288204514847,0
4550,treatment,LHR-DXB,mobile,35.911913958746545,0
4551,control,LHR-DXB,desktop,34.20566173221048,0
4552,control,CDG-SIN,mobile,39.53513428469094,0
4553,control,CDG-SIN,desktop,38.486621508216416,0
4554,control,CDG-SIN,desktop,57.960411119693404,0
4555,treatment,AMS-JFK,mobile,36.202929856780436,0
4556,control,LHR-DXB,desktop,42.363630451700985,0
4557,treatment,AMS-JFK,mobile,56.695628639839796,0
4558,treatment,LHR-DXB,desktop,40.05019468776579,0
4559,treatment,LHR-DXB,mobile,38.33685938886139,0
4560,control,LHR-DXB,mobile,58.07002776373077,0
4561,treatment,CDG-SIN,mobile,62.40008251999333,0
4562,control,AMS-JFK,mobile,45.575539456012734,0
4563,control,AMS-JFK,desktop,69.91051318684933,0
4564,treatment,LHR-DXB,mobile,47.48628917778552,0
4565,treatment,AMS-JFK,mobile,58.14500343432573,0
4566,treatment,CDG-SIN,mobile,74.32511588845757,0
4567,control,AMS-JFK,mobile,35.56997640499957,0
4568,treatment,LHR-DXB,desktop,37.18011482127161,0
4569,control,CDG-SIN,mobile,56.991253503562255,0
4570,treatment,CDG-SIN,desktop,42.59122081561807,0
4571,treatment,LHR-DXB,mobile,30.886023747851674,0
4572,control,AMS-JFK,mobile,39.76237047165819,0
4573,control,LHR-DXB,mobile,23.778539774074012,0
4574,control,AMS-JFK,mobile,45.369272911131254,1
4575,control,AMS-JFK,mobile,47.44637973703198,1
4576,control,CDG-SIN,mobile,61.27407063958748,0
4577,control,LHR-DXB,desktop,62.7074784279109,0
4578,treatment,CDG-SIN,desktop,40.24146524681086,0
4579,treatment,LHR-DXB,mobile,76.6138970517851,0
4580,control,LHR-DXB,mobile,28.892052332463805,0
4581,treatment,CDG-SIN,mobile,23.999070433383384,0
4582,control,LHR-DXB,desktop,26.367720464377218,0
4583,treatment,LHR-DXB,mobile,27.430784690827387,0
4584,treatment,AMS-JFK,desktop,56.37115097939735,0
4585,control,LHR-DXB,desktop,70.23241119425502,0
4586,control,LHR-DXB,desktop,70.84860774758828,0
4587,control,CDG-SIN,desktop,16.73102524011276,0
4588,treatment,CDG-SIN,desktop,57.8523277716556,0
4589,control,LHR-DXB,mobile,67.90600036837034,0
4590,treatment,AMS-JFK,desktop,59.969039155543626,0
4591,control,AMS-JFK,desktop,35.49945913640171,0
4592,treatment,CDG-SIN,mobile,47.52601379187536,1
4593,treatment,LHR-DXB,mobile,30.7272937219517,0
4594,control,LHR-DXB,desktop,56.21139480096066,0
4595,treatment,AMS-JFK,mobile,23.046146096928968,1
4596,treatment,AMS-JFK,mobile,55.280721587387404,0
4597,control,AMS-JFK,mobile,34.34888251577612,1
4598,treatment,CDG-SIN,desktop,50.448071017913605,0
4599,control,LHR-DXB,desktop,41.19766566969608,0
4600,control,CDG-SIN,mobile,39.59492195432201,1
4601,control,LHR-DXB,mobile,59.20159509950359,0
4602,control,CDG-SIN,desktop,67.89721940764574,0
4603,treatment,LHR-DXB,desktop,32.02554324597407,0
4604,treatment,AMS-JFK,mobile,47.79960030667465,0
4605,treatment,AMS-JFK,desktop,28.703218514271313,0
4606,control,AMS-JFK,desktop,38.09246821823591,0
4607,treatment,CDG-SIN,mobile,34.09749932892673,0
4608,treatment,AMS-JFK,mobile,26.112653367888445,0
4609,control,LHR-DXB,desktop,60.88873735241635,0
4610,control,CDG-SIN,desktop,46.55177906565731,0
4611,treatment,LHR-DXB,desktop,36.80013482132037,1
4612,control,CDG-SIN,mobile,44.1270523083028,0
4613,control,LHR-DXB,mobile,62.94484991828575,0
4614,control,LHR-DXB,mobile,60.41479691040042,0
4615,control,CDG-SIN,mobile,53.37462744189676,1
4616,treatment,CDG-SIN,desktop,34.959418625321206,0
4617,control,AMS-JFK,mobile,46.79004568539223,0
